id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio
ABAURA7151_S1,Bombus_sylvarum,queen,S1,,data/images/orga_cropping/Bombus_sylvarum/queen/ABAURA7151_S1.jpg,crop_sans_wide,
ABAURA7151_S2,Bombus_sylvarum,queen,S2,,data/images/orga_cropping/Bombus_sylvarum/queen/ABAURA7151_S2.jpg,crop_sans_wide,
ABAURA7151_S3,Bombus_sylvarum,queen,S3,,data/images/orga_cropping/Bombus_sylvarum/queen/ABAURA7151_S3.jpg,crop_sans_wide,
ABB-2020.00032_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00032_P1.JPG,,wide_non_crope,
ABB-2020.00032_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00032_P2.JPG,,wide_non_crope,
ABB-2020.00032_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00032_S1.jpg,,wide_non_crope,
ABB-2020.00032_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00032_S2.jpg,,wide_non_crope,
ABB-2020.00032_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00032_S3.jpg,,wide_non_crope,
ABB-2020.00106_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00106_P1.JPG,,wide_non_crope,
ABB-2020.00106_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00106_P2.JPG,,wide_non_crope,
ABB-2020.00106_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00106_S1.jpg,,wide_non_crope,
ABB-2020.00106_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00106_S2.jpg,,wide_non_crope,
ABB-2020.00106_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/ABB-2020.00106_S3.jpg,,wide_non_crope,
BAR-2018.00332_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00332_P1.JPG,,wide_non_crope,
BAR-2018.00332_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00332_P2.JPG,,wide_non_crope,
BAR-2018.00332_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00332_S1.jpg,,wide_non_crope,
BAR-2018.00332_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00332_S2.jpg,,wide_non_crope,
BAR-2018.00332_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00332_S3.jpg,,wide_non_crope,
BAR-2018.00871_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00871_P1.JPG,,wide_non_crope,
BAR-2018.00871_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00871_P2.JPG,,wide_non_crope,
BAR-2018.00871_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00871_S1.jpg,,wide_non_crope,
BAR-2018.00871_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00871_S2.jpg,,wide_non_crope,
BAR-2018.00871_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR-2018.00871_S3.jpg,,wide_non_crope,
BAR.2018.00342_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR.2018.00342_P1.JPG,,wide_non_crope,
BAR.2018.00342_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR.2018.00342_P2.JPG,,wide_non_crope,
BAR.2018.00342_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR.2018.00342_S1.jpg,,wide_non_crope,
BAR.2018.00342_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR.2018.00342_S2.jpg,,wide_non_crope,
BAR.2018.00342_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/BAR.2018.00342_S3.jpg,,wide_non_crope,
CD387303_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387303_P1.JPG,,wide_non_crope,
CD387303_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387303_P2.JPG,,wide_non_crope,
CD387303_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387303_S1.jpg,,wide_non_crope,
CD387303_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387303_S2.jpg,,wide_non_crope,
CD387303_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387303_S3.jpg,,wide_non_crope,
CD387324_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387324_P1.JPG,,wide_non_crope,
CD387324_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387324_P2.JPG,,wide_non_crope,
CD387324_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387324_S1.jpg,,wide_non_crope,
CD387324_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387324_S2.jpg,,wide_non_crope,
CD387324_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387324_S3.jpg,,wide_non_crope,
CD387766_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387766_P1.JPG,,wide_non_crope,
CD387766_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387766_P2.JPG,,wide_non_crope,
CD387766_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387766_S1.jpg,,wide_non_crope,
CD387766_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD387766_S3.jpg,,wide_non_crope,
CD388135_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388135_P1.JPG,,wide_non_crope,
CD388135_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388135_P2.JPG,,wide_non_crope,
CD388135_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388135_S1.jpg,,wide_non_crope,
CD388135_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388135_S2.jpg,,wide_non_crope,
CD388135_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388135_S3.jpg,,wide_non_crope,
CD388146_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388146_P1.JPG,,wide_non_crope,
CD388146_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388146_P2.JPG,,wide_non_crope,
CD388146_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388146_S1.jpg,,wide_non_crope,
CD388146_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388146_S2.jpg,,wide_non_crope,
CD388146_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388146_S3.jpg,,wide_non_crope,
CD388862b_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388862b_P1.JPG,,wide_non_crope,
CD388862b_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388862b_P2.JPG,,wide_non_crope,
CD388862b_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388862b_S1.jpg,,wide_non_crope,
CD388862b_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388862b_S2.jpg,,wide_non_crope,
CD388862b_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/CD388862b_S3.jpg,,wide_non_crope,
NoName2_P1,Bombus_sylvarum,queen,P1,,data/images/orga_cropping/Bombus_sylvarum/queen/NoName2_P1.JPG,crop_sans_wide,
NoName2_P2,Bombus_sylvarum,queen,P2,,data/images/orga_cropping/Bombus_sylvarum/queen/NoName2_P2.JPG,crop_sans_wide,
NoName2_S1,Bombus_sylvarum,queen,S1,,data/images/orga_cropping/Bombus_sylvarum/queen/NoName2_S1.jpg,crop_sans_wide,
NoName2_S2,Bombus_sylvarum,queen,S2,,data/images/orga_cropping/Bombus_sylvarum/queen/NoName2_S2.jpg,crop_sans_wide,
NoName2_S3,Bombus_sylvarum,queen,S3,,data/images/orga_cropping/Bombus_sylvarum/queen/NoName2_S3.jpg,crop_sans_wide,
NoName4_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName4_P1.JPG,,wide_non_crope,
NoName4_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName4_P2.JPG,,wide_non_crope,
NoName4_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName4_S1.jpg,,wide_non_crope,
NoName4_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName4_S2.jpg,,wide_non_crope,
NoName4_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName4_S3.jpg,,wide_non_crope,
NoName5_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName5_P1.JPG,,wide_non_crope,
NoName5_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName5_P2.JPG,,wide_non_crope,
NoName5_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName5_S1.jpg,,wide_non_crope,
NoName5_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName5_S2.jpg,,wide_non_crope,
NoName5_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/NoName5_S3.jpg,,wide_non_crope,
OPPO 5923_P1,Bombus_sylvarum,queen,P1,data/images/orga_widecrop/Bombus_sylvarum/queen/OPPO 5923_P1.JPG,,wide_non_crope,
OPPO 5923_P2,Bombus_sylvarum,queen,P2,data/images/orga_widecrop/Bombus_sylvarum/queen/OPPO 5923_P2.JPG,,wide_non_crope,
OPPO 5923_S1,Bombus_sylvarum,queen,S1,data/images/orga_widecrop/Bombus_sylvarum/queen/OPPO 5923_S1.jpg,,wide_non_crope,
OPPO 5923_S2,Bombus_sylvarum,queen,S2,data/images/orga_widecrop/Bombus_sylvarum/queen/OPPO 5923_S2.jpg,,wide_non_crope,
OPPO 5923_S3,Bombus_sylvarum,queen,S3,data/images/orga_widecrop/Bombus_sylvarum/queen/OPPO 5923_S3.jpg,,wide_non_crope,
POLLINIS4982b_P1,Bombus_sylvarum,queen,P1,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4982b_P1.JPG,crop_sans_wide,
POLLINIS4982b_P2,Bombus_sylvarum,queen,P2,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4982b_P2.JPG,crop_sans_wide,
POLLINIS4982b_S1,Bombus_sylvarum,queen,S1,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4982b_S1.jpg,crop_sans_wide,
POLLINIS4982b_S2,Bombus_sylvarum,queen,S2,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4982b_S2.jpg,crop_sans_wide,
POLLINIS4982b_S3,Bombus_sylvarum,queen,S3,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4982b_S3.jpg,crop_sans_wide,
POLLINIS4984_P1,Bombus_sylvarum,queen,P1,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4984_P1.JPG,crop_sans_wide,
POLLINIS4984_P2,Bombus_sylvarum,queen,P2,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4984_P2.JPG,crop_sans_wide,
POLLINIS4984_S1,Bombus_sylvarum,queen,S1,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4984_S1.jpg,crop_sans_wide,
POLLINIS4984_S2,Bombus_sylvarum,queen,S2,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4984_S2.jpg,crop_sans_wide,
POLLINIS4984_S3,Bombus_sylvarum,queen,S3,,data/images/orga_cropping/Bombus_sylvarum/queen/POLLINIS4984_S3.jpg,crop_sans_wide,
15G2021-1826_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/15G2021-1826_P1.JPG,crop_sans_wide,
15G2021-1826_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/15G2021-1826_P2.JPG,crop_sans_wide,
15G2021-1826_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/15G2021-1826_S1.jpg,crop_sans_wide,
15G2021-1826_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/15G2021-1826_S2.jpg,crop_sans_wide,
15G2021-1826_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/15G2021-1826_S3.jpg,crop_sans_wide,
2012.0034_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2012.0034_P1.JPG,crop_sans_wide,
2012.0034_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2012.0034_P2.JPG,crop_sans_wide,
2012.0034_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2012.0034_S1.jpg,crop_sans_wide,
2012.0034_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2012.0034_S2.jpg,crop_sans_wide,
2012.0034_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2012.0034_S3.jpg,crop_sans_wide,
2017.06254_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2017.06254_P1.JPG,crop_sans_wide,
2017.06254_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2017.06254_P2.JPG,crop_sans_wide,
2017.06254_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2017.06254_S1.jpg,crop_sans_wide,
2017.06254_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2017.06254_S2.jpg,crop_sans_wide,
2017.06254_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2017.06254_S3.jpg,crop_sans_wide,
2020.03886_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.03886_P1.JPG,crop_sans_wide,
2020.03886_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.03886_P2.JPG,crop_sans_wide,
2020.03886_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.03886_S1.jpg,crop_sans_wide,
2020.03886_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.03886_S2.jpg,crop_sans_wide,
2020.03886_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.03886_S3.jpg,crop_sans_wide,
2020.04010_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04010_P1.JPG,crop_sans_wide,
2020.04010_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04010_P2.JPG,crop_sans_wide,
2020.04010_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04010_S1.jpg,crop_sans_wide,
2020.04010_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04010_S2.jpg,crop_sans_wide,
2020.04010_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04010_S3.jpg,crop_sans_wide,
2020.04013_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04013_P1.JPG,crop_sans_wide,
2020.04013_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04013_P2.JPG,crop_sans_wide,
2020.04013_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04013_S1.jpg,crop_sans_wide,
2020.04013_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04013_S2.jpg,crop_sans_wide,
2020.04013_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04013_S3.jpg,crop_sans_wide,
2020.04044_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04044_P1.JPG,crop_sans_wide,
2020.04044_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04044_P2.JPG,crop_sans_wide,
2020.04044_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04044_S1.jpg,crop_sans_wide,
2020.04044_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04044_S2.jpg,crop_sans_wide,
2020.04044_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/2020.04044_S3.jpg,crop_sans_wide,
ABAURA5593_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABAURA5593_P1.JPG,crop_sans_wide,
ABAURA5593_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABAURA5593_P2.JPG,crop_sans_wide,
ABAURA5593_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABAURA5593_S1.jpg,crop_sans_wide,
ABAURA5593_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABAURA5593_S2.jpg,crop_sans_wide,
ABAURA5593_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/ABAURA5593_S3.jpg,crop_sans_wide,
ABB-2020.00032_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00032_P1.JPG,crop_sans_wide,
ABB-2020.00032_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00032_P2.JPG,crop_sans_wide,
ABB-2020.00032_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00032_S1.jpg,crop_sans_wide,
ABB-2020.00032_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00032_S2.jpg,crop_sans_wide,
ABB-2020.00032_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00032_S3.jpg,crop_sans_wide,
ABB-2020.00106_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00106_P1.JPG,crop_sans_wide,
ABB-2020.00106_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00106_P2.JPG,crop_sans_wide,
ABB-2020.00106_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00106_S1.jpg,crop_sans_wide,
ABB-2020.00106_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00106_S2.jpg,crop_sans_wide,
ABB-2020.00106_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/ABB-2020.00106_S3.jpg,crop_sans_wide,
BAR-2018.00332_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00332_P1.JPG,crop_sans_wide,
BAR-2018.00332_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00332_P2.JPG,crop_sans_wide,
BAR-2018.00332_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00332_S1.jpg,crop_sans_wide,
BAR-2018.00332_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00332_S2.jpg,crop_sans_wide,
BAR-2018.00332_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00332_S3.jpg,crop_sans_wide,
BAR-2018.00871_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00871_P1.JPG,crop_sans_wide,
BAR-2018.00871_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00871_P2.JPG,crop_sans_wide,
BAR-2018.00871_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00871_S1.jpg,crop_sans_wide,
BAR-2018.00871_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00871_S2.jpg,crop_sans_wide,
BAR-2018.00871_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR-2018.00871_S3.jpg,crop_sans_wide,
BAR.2018.00342_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR.2018.00342_P1.JPG,crop_sans_wide,
BAR.2018.00342_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR.2018.00342_P2.JPG,crop_sans_wide,
BAR.2018.00342_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR.2018.00342_S1.jpg,crop_sans_wide,
BAR.2018.00342_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR.2018.00342_S2.jpg,crop_sans_wide,
BAR.2018.00342_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/BAR.2018.00342_S3.jpg,crop_sans_wide,
CD387303_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387303_P1.JPG,crop_sans_wide,
CD387303_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387303_P2.JPG,crop_sans_wide,
CD387303_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387303_S1.jpg,crop_sans_wide,
CD387303_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387303_S2.jpg,crop_sans_wide,
CD387303_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387303_S3.jpg,crop_sans_wide,
CD387324_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387324_P1.JPG,crop_sans_wide,
CD387324_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387324_P2.JPG,crop_sans_wide,
CD387324_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387324_S1.jpg,crop_sans_wide,
CD387324_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387324_S2.jpg,crop_sans_wide,
CD387324_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387324_S3.jpg,crop_sans_wide,
CD387766_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387766_P1.JPG,crop_sans_wide,
CD387766_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387766_P2.JPG,crop_sans_wide,
CD387766_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387766_S1.jpg,crop_sans_wide,
CD387766_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/CD387766_S3.jpg,crop_sans_wide,
CD388135_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388135_P1.JPG,crop_sans_wide,
CD388135_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388135_P2.JPG,crop_sans_wide,
CD388135_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388135_S1.jpg,crop_sans_wide,
CD388135_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388135_S2.jpg,crop_sans_wide,
CD388135_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388135_S3.jpg,crop_sans_wide,
CD388146_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388146_P1.JPG,crop_sans_wide,
CD388146_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388146_P2.JPG,crop_sans_wide,
CD388146_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388146_S1.jpg,crop_sans_wide,
CD388146_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388146_S2.jpg,crop_sans_wide,
CD388146_S3,Bombus_sylvarum,worker,S3,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388146_S3.jpg,crop_sans_wide,
CD388862b_P1,Bombus_sylvarum,worker,P1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388862b_P1.JPG,crop_sans_wide,
CD388862b_P2,Bombus_sylvarum,worker,P2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388862b_P2.JPG,crop_sans_wide,
CD388862b_S1,Bombus_sylvarum,worker,S1,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388862b_S1.jpg,crop_sans_wide,
CD388862b_S2,Bombus_sylvarum,worker,S2,,data/images/orga_cropping/Bombus_sylvarum/worker/CD388862b_S2.jpg,crop_sans_wide,
