tps_id,specimen_id,n_outlier_landmarks,status
16998786198918144079,15L2021-1585,18,SUSPECT
17003129789931577422,ABAURA8207d,10,SUSPECT
17063377623595019950,FR15_ABOM30072020071,0,OK
17063482258540787375,UBC-2011.0157,0,OK
17072520999875155905,FR73ABOM150722001,0,OK
17073900498154700314,VAN-2019.00822,0,OK
17077223172855498581,CD388862b,0,OK
17080289860009782926,FR04ABOM220722087,17,SUSPECT
17080618423781138668,CD388862,16,SUSPECT
17084262798713578493,FR05ABOM220722028,9,OK
17087282167265632788,FR73ABOM130722041,0,OK
17104438858040881352,FR15ABOM170821029,15,SUSPECT
17106844596510695474,OPIE_Lapi_78V,0,OK
17115332749961642943,CD388145,0,OK
17117675943247874051,ABAURA4928,13,SUSPECT
17120837475048631825,POLLINIS4415,1,OK
17139100842614458738,CD387287,0,OK
17151220159838384793,FR15ABOM100721047,0,OK
17156881534877492885,ABAURA8885f,0,OK
17164973046925464122,ABAURA8212,2,OK
17168979853839158820,2007.0008,0,OK
17170069585050864059,2019.02118,0,OK
17185318860190345783,CollecYvan3,0,OK
17188890859212172320,CD388865c,0,OK
17194319238500220893,CollecYvan17,1,OK
17220902173783605090,CollecYvan14,3,OK
17222089007186733300,ABAURA8150c,13,SUSPECT
17231998146044439190,ABAURA8239d,14,SUSPECT
17232160554741609805,FR73ABOM130722001,17,SUSPECT
17237275053163657512,FR73ABOM130722046,0,OK
17239067350675053505,CD388865b,0,OK
17249670990417843475,OPIE_Lapi_060803,0,OK
17252966928244332752,FR04ABOM220722061,2,OK
17268736943750108210,D264520,15,SUSPECT
17280553297830018788,ABAURA7548,16,SUSPECT
17290701144872791727,2020.06348,0,OK
17303445896154942234,CD388821c,0,OK
17313160034745934906,OPIE_Lapi_070820b,2,OK
17321204560627205812,FR73ABOM130722037,0,OK
17326814375730752245,2020.03930,0,OK
17339811373328032928,CEN187839,0,OK
17353912503969821531,CD388229,0,OK
17358828493000959924,FR15ABOM210821107,11,SUSPECT
17368568262921173517,FR15_ABOM30072020036,2,OK
17371139915028089675,VAN-2019.00822,0,OK
17371808809366885428,ABB.2017.20260,0,OK
17375334099209028129,FR73ABOM200722029,0,OK
17376026239998749188,VAN-2019.00795,0,OK
17385691677667242147,FR15AB100518002,9,OK
17395553729848251592,OPIE_Lapi_260620,0,OK
17395812312018699925,POLLINIS4351,17,SUSPECT
17416518080307333316,FR15ABOM150720008,10,SUSPECT
17419254250529995378,ABAURA8625,16,SUSPECT
17427154068526434684,ABAURA8602,7,OK
17452229550126443279,CD387804,0,OK
17468277724805946756,FR73ABOM130722006,2,OK
17469394408323356286,FR73ABOM130722004,0,OK
17491134723273624851,FR15ABOM210821211,0,OK
17504534922929607256,FR15ABOM210821210,0,OK
17508865705987056890,FR15ABOM200821126,11,SUSPECT
17511814551023300303,OPIE_Lapi_220620d,0,OK
17519243263782752332,FR73ABOM130722029,2,OK
17546950050206405817,CD388769,0,OK
17562384825892435667,2020.06244,7,OK
17564403411422780866,OPIE_Lapi_A1,2,OK
17579396684876061466,15G2021-1826,0,OK
17583988415956949795,FR04ABOM220722060,2,OK
17589970643920631955,POLLINIS5983,0,OK
17594514395115013427,ABAURA4915,0,OK
17617510186711197239,FR15ABOM200821010,0,OK
17619204937342276850,FR15_ABOM30072020040,0,OK
17631484052399762365,ABAURA4936,0,OK
17636596029496133652,CD388003b,8,OK
17638932926637058651,POLLINIS4351,0,OK
17642965839885568560,OPIE_Lapi_290602,0,OK
17644900106781675922,FR15ABOM170821123,0,OK
17645276378677166937,2013.0265,6,OK
17660267445768213721,FR73ABOM130722065,2,OK
17697941259468908645,OPIE_Lapi_070820b,3,OK
17698675624048532971,CD388865,18,SUSPECT
17706079596766708461,FR73ABOM130722002,0,OK
17755715947490076711,N205,16,SUSPECT
17758657132897350379,2020.00254,0,OK
17762086171621820259,CollecYvan18,0,OK
17772955767634332727,FR73ABOM130722004,0,OK
17776888108899539786,FR73ABOM120722026,0,OK
17779672337669113627,FR73ABOM130722027,0,OK
17786409139000393327,CD388861b,0,OK
17788050134060433731,OPIE_Lapi_260620b,0,OK
17802314544776824990,ABAURA7155,0,OK
17807217619226135544,FR73ABOM120722072,0,OK
17813796247005251307,CollecYvan23,0,OK
17829078765641425872,OPIE_Lapi_100803,0,OK
17842027799636431468,FR73ABOM140722033,0,OK
17843617401079204176,OPIE_Lapi_A1,2,OK
17867891462199803121,ABAURA8239c,0,OK
17871194564242911255,CollecYvan1,0,OK
17871906371351471218,OPIE_Lapi_A1b,0,OK
17873528118524233025,ABAURA8228,16,SUSPECT
17875196050790482763,FR73ABOM140722032,0,OK
17888046943273620993,ABAURA8205b,0,OK
17907714624414326799,ABAURA8207f,14,SUSPECT
17919434666434654698,FR15_AB210818002,1,OK
17923087227632704350,FR73ABOM120722070,0,OK
17929207090003578396,ABAURA8240d,0,OK
17935698370918000178,FR73ABOM200722037,0,OK
17952411337465259657,FR04ABOM220722092,2,OK
17965799929326399117,ABAURA8627,0,OK
17976593726719967426,FR15_ABOM170820030,0,OK
17992021872054702550,2020.04010,0,OK
17995003911806032329,FR15_ABOM180720053,0,OK
18013555948392001387,FR15_ABOM180720047,8,OK
18016639946553715165,2020.03936,0,OK
18040234648770755165,FR73ABOM120722026,0,OK
18041860063212628347,FR15ABOM130722047,1,OK
18045874249426463301,UBC-2011.0157,3,OK
18048311132845669114,CollecYvan16,0,OK
18053326898124236103,BAR-2018.00332,0,OK
18060944006453231708,CD388391b,14,SUSPECT
18064575078178613602,ABAURA8885e,0,OK
18067100797757261224,CollecYvan3,0,OK
18084891762095178530,CollecYvan12,15,SUSPECT
18098551061079098329,FR15_ABOM170820030,0,OK
18104237053576825670,VAN-2019.00788,0,OK
18106247724979985847,CD388860b,17,SUSPECT
18110550852945602115,OPIE_Lapi_130720c,16,SUSPECT
18154967662674216953,ABAURA8240b,0,OK
18182759656790015898,OPIE_Lapi_220620b,16,SUSPECT
18186191337053409040,FR15ABOM150821068,0,OK
18197264696173402221,15L2021-1741,0,OK
18212851029935152821,RuppSupp1,9,OK
18213844642361521434,FR15ABOM210822015,11,SUSPECT
18216319590282912808,FR04ABOM220722057,8,OK
18221946962941267540,OPIE_Lapi_100820,0,OK
18222521294805629996,ABB-2020.00038,0,OK
18224702094261534122,CD387324,0,OK
18242653903525580245,2020.06348,0,OK
18257126202762496527,NoName10,2,OK
18262559043454182622,FR73ABOM140722032,2,OK
18272533161160438331,2020.03936,0,OK
18272709458591792038,FR15ABOM210821115,0,OK
18283501230397119347,15L2021-1758,0,OK
18285328383153472931,ABAURA5591,0,OK
18295379852966841184,2017.06254,0,OK
18300425592504690491,CD388821c,17,SUSPECT
18316385512104313731,15L2021-1483,0,OK
18328195076237996129,CD388235b,0,OK
18333295537366889428,CD388391b,0,OK
18348742801286837667,FR15_ABOM14080820006,0,OK
18356921458218414055,NoName13,0,OK
18358784772757136902,CD387770d,0,OK
18358812483618062968,ABAURA7781,1,OK
18360394438883196083,FR15ABOM170821123,0,OK
18365558488915036245,OPIE_Lapi_110702,0,OK
18366550191491262226,CD388865e,16,SUSPECT
18377636827284766994,FR73ABOM120722118,1,OK
18380348950086442308,ABAURA8150c,0,OK
18395173149962731030,ABAURA8238d,2,OK
18417092667478853084,1036L,12,SUSPECT
18423684922071030775,FR04ABOM220722046,0,OK
18424555485357033477,POLLINIS4455,8,OK
18424712655289693375,FR15ABOM200821233,0,OK
18426178933808516708,OPIE_Lapi_E7,0,OK
18429387568416110124,OPIE_Lapi_130720,16,SUSPECT
18435345740564341017,2019.02073,0,OK
