image_id,specimen_id,split,status,error_reason,aspect_ratio,output_path,processing_time_s,processed_at
546d6df38cbf9804,FR15AB100518002,train,OK,,1.8071,data/Tancrede/extraction/light/images/train/FR15AB100518002-P1.jpg,0.0975,2026-09-03T09:31:52+00:00
3202dd75d414afed,ABAURA8526b,train,OK,,1.3089,data/Tancrede/extraction/light/images/train/ABAURA8526b-P1.jpg,0.0266,2026-09-03T09:31:52+00:00
261a7f27de57bfb7,ABAURA8207f,train,OK,,1.5371,data/Tancrede/extraction/light/images/train/ABAURA8207f-P1.jpg,0.0218,2026-09-03T09:31:52+00:00
6adfbad3c2def280,ABAURA8599,train,OK,,1.4248,data/Tancrede/extraction/light/images/train/ABAURA8599-P1.jpg,0.0246,2026-09-03T09:31:52+00:00
e0debb93e4cf45e1,CD388013,train,OK,,1.9134,data/Tancrede/extraction/light/images/train/CD388013-P1.jpg,0.0221,2026-09-03T09:31:52+00:00
1fcfc1ac9c26dc4f,CD388820,train,OK,,1.5539,data/Tancrede/extraction/light/images/train/CD388820-P1.jpg,0.0247,2026-09-03T09:31:52+00:00
4de537f3168bb0f2,Znieff_galibier,train,OK,,1.5415,data/Tancrede/extraction/light/images/train/Znieff_galibier-P1.jpg,0.0228,2026-09-03T09:31:52+00:00
45baf91e01aa7881,ABAURA8205d,train,OK,,1.5295,data/Tancrede/extraction/light/images/train/ABAURA8205d-P1.jpg,0.0245,2026-09-03T09:31:52+00:00
4a96b31c2a8e42f3,ABAURA8207b,train,OK,,1.7355,data/Tancrede/extraction/light/images/train/ABAURA8207b-P1.jpg,0.0167,2026-09-03T09:31:52+00:00
353d342a37ca6594,ABAURA8207e,train,OK,,1.6505,data/Tancrede/extraction/light/images/train/ABAURA8207e-P1.jpg,0.0223,2026-09-03T09:31:52+00:00
b1f12b4793c3052e,CD388016b,train,OK,,1.5275,data/Tancrede/extraction/light/images/train/CD388016b-P1.jpg,0.0250,2026-09-03T09:31:52+00:00
41fd2698e91c3482,ABAURA8207d,train,OK,,1.7488,data/Tancrede/extraction/light/images/train/ABAURA8207d-P1.jpg,0.0171,2026-09-03T09:31:52+00:00
17812c2fac37f909,ABAURA8207c,train,OK,,1.9220,data/Tancrede/extraction/light/images/train/ABAURA8207c-P1.jpg,0.0174,2026-09-03T09:31:52+00:00
a8b1c03b2d23f625,CD388391b,train,OK,,1.4089,data/Tancrede/extraction/light/images/train/CD388391b-P1.jpg,0.0254,2026-09-03T09:31:52+00:00
4db68a96f9af6034,ABAURA8239d,train,OK,,1.4947,data/Tancrede/extraction/light/images/train/ABAURA8239d-P1.jpg,0.0318,2026-09-03T09:31:52+00:00
e7407fac19dc9271,CD388003,train,OK,,1.7396,data/Tancrede/extraction/light/images/train/CD388003-P1.jpg,0.0306,2026-09-03T09:31:52+00:00
c60d4fea4085360d,ABAURA8150d,train,OK,,2.1746,data/Tancrede/extraction/light/images/train/ABAURA8150d-P1.jpg,0.0359,2026-09-03T09:31:52+00:00
25c30b10ba781dbc,CD388003b,train,OK,,1.8069,data/Tancrede/extraction/light/images/train/CD388003b-P1.jpg,0.0289,2026-09-03T09:31:52+00:00
9139c0c7161006ee,CD388820b,train,OK,,1.4312,data/Tancrede/extraction/light/images/train/CD388820b-P1.jpg,0.0291,2026-09-03T09:31:52+00:00
8a2ce48e30747fb0,CD388018e,train,OK,,1.7339,data/Tancrede/extraction/light/images/train/CD388018e-P1.jpg,0.0233,2026-09-03T09:31:52+00:00
517420fa914449a3,CD388018d,train,OK,,1.4393,data/Tancrede/extraction/light/images/train/CD388018d-P1.jpg,0.0236,2026-09-03T09:31:52+00:00
de40d69c06cbd6af,ABAURA8604,train,OK,,1.9879,data/Tancrede/extraction/light/images/train/ABAURA8604-P1.jpg,0.0208,2026-09-03T09:31:52+00:00
4d01a535075636c3,FR15_ABOM180720053,train,OK,,1.4817,data/Tancrede/extraction/light/images/train/FR15_ABOM180720053-P1.jpg,0.0220,2026-09-03T09:31:52+00:00
5883b783eb4138aa,ABAURA7781,train,OK,,1.6342,data/Tancrede/extraction/light/images/train/ABAURA7781-P1.jpg,0.0262,2026-09-03T09:31:52+00:00
8cff49e32dde429d,CollecYvan21,train,OK,,1.7469,data/Tancrede/extraction/light/images/train/CollecYvan21-P1.jpg,0.0248,2026-09-03T09:31:52+00:00
dca6bd0c8b51afe1,CollecYvan19,train,OK,,1.5065,data/Tancrede/extraction/light/images/train/CollecYvan19-P1.jpg,0.0215,2026-09-03T09:31:52+00:00
f1876888588ecd6a,FR15ABOM200722066,train,OK,,1.4913,data/Tancrede/extraction/light/images/train/FR15ABOM200722066-P1.jpg,0.0235,2026-09-03T09:31:53+00:00
0239f9c1aa5ef757,CollecYvan20,train,OK,,1.7928,data/Tancrede/extraction/light/images/train/CollecYvan20-P1.jpg,0.0235,2026-09-03T09:31:53+00:00
fb21b5273aa83f53,FR15ABOM130722047,train,OK,,1.5500,data/Tancrede/extraction/light/images/train/FR15ABOM130722047-P1.jpg,0.0208,2026-09-03T09:31:53+00:00
8a79751e14ce5216,FR15ABOM200722026,train,OK,,1.7914,data/Tancrede/extraction/light/images/train/FR15ABOM200722026-P1.jpg,0.0250,2026-09-03T09:31:53+00:00
48a72034b3bf83d8,ABAURA7781b,train,OK,,1.5718,data/Tancrede/extraction/light/images/train/ABAURA7781b-P1.jpg,0.0267,2026-09-03T09:31:53+00:00
4daed64d93a4baec,FR15_ABOM180720047,train,OK,,1.4877,data/Tancrede/extraction/light/images/train/FR15_ABOM180720047-P1.jpg,0.0248,2026-09-03T09:31:53+00:00
f7a2d7d929e69e8c,FR15_ABOM180720048,train,OK,,1.5594,data/Tancrede/extraction/light/images/train/FR15_ABOM180720048-P1.jpg,0.0264,2026-09-03T09:31:53+00:00
f9232b36fc8d652c,FR15_ABOM180720046,train,OK,,1.6646,data/Tancrede/extraction/light/images/train/FR15_ABOM180720046-P1.jpg,0.0232,2026-09-03T09:31:53+00:00
23499f82944bdc3a,FR15ABOM120722071,train,OK,,1.5721,data/Tancrede/extraction/light/images/train/FR15ABOM120722071-P1.jpg,0.0201,2026-09-03T09:31:53+00:00
a35ec32697fad922,CollecYvan22,train,OK,,1.7171,data/Tancrede/extraction/light/images/train/CollecYvan22-P1.jpg,0.0242,2026-09-03T09:31:53+00:00
8f37391f40669853,FR15ABOM200722063,train,OK,,1.7373,data/Tancrede/extraction/light/images/train/FR15ABOM200722063-P1.jpg,0.0204,2026-09-03T09:31:53+00:00
dc0ee6feaed26109,FR15ABOM200722064,train,OK,,1.3273,data/Tancrede/extraction/light/images/train/FR15ABOM200722064-P1.jpg,0.0260,2026-09-03T09:31:53+00:00
54cb7a4705e9a9d3,CollecYvan23,train,OK,,1.8110,data/Tancrede/extraction/light/images/train/CollecYvan23-P1.jpg,0.0230,2026-09-03T09:31:53+00:00
ff6aef025813feeb,CollecYvan24,train,OK,,1.8481,data/Tancrede/extraction/light/images/train/CollecYvan24-P1.jpg,0.0215,2026-09-03T09:31:53+00:00
f1837f7ccf379e2e,FR15ABOM200722065,train,OK,,1.4623,data/Tancrede/extraction/light/images/train/FR15ABOM200722065-P1.jpg,0.0242,2026-09-03T09:31:53+00:00
fd53472983aadf94,FR15ABOM200722062,train,OK,,1.5357,data/Tancrede/extraction/light/images/train/FR15ABOM200722062-P1.jpg,0.0219,2026-09-03T09:31:53+00:00
480b96c628b61011,FR15_AB210818002,train,OK,,1.5526,data/Tancrede/extraction/light/images/train/FR15_AB210818002-P1.jpg,0.0242,2026-09-03T09:31:53+00:00
b4873a7f2fcd3278,WB1_23_0099,test,OK,,2.4691,data/Tancrede/extraction/light/images/test/WB1_23_0099-basile3.jpg,0.0582,2026-09-03T09:31:53+00:00
0cae09d1cbd1a140,WB1_23_0098,test,OK,,2.3213,data/Tancrede/extraction/light/images/test/WB1_23_0098-basile3.jpg,0.0610,2026-09-03T09:31:53+00:00
a395ca2c62684a24,WB1_23_0094,test,OK,,2.5234,data/Tancrede/extraction/light/images/test/WB1_23_0094-basile3.jpg,0.0611,2026-09-03T09:31:53+00:00
0c4dcb4603c16768,WB1_23_0096,test,OK,,2.2989,data/Tancrede/extraction/light/images/test/WB1_23_0096-basile3.jpg,0.0644,2026-09-03T09:31:53+00:00
902a4f3c7dd68646,WB1_23_0092,test,OK,,2.2963,data/Tancrede/extraction/light/images/test/WB1_23_0092-basile3.jpg,0.0632,2026-09-03T09:31:53+00:00
55b92a6e1aaa8ca1,WB1_23_0097,test,OK,,2.3420,data/Tancrede/extraction/light/images/test/WB1_23_0097-basile3.jpg,0.0590,2026-09-03T09:31:53+00:00
055efb6d6bc9f194,WB1_23_0095,test,OK,,2.3369,data/Tancrede/extraction/light/images/test/WB1_23_0095-basile3.jpg,0.0631,2026-09-03T09:31:53+00:00
55a2bad1cffb80d9,WB1_23_0091,test,OK,,2.4115,data/Tancrede/extraction/light/images/test/WB1_23_0091-basile3.jpg,0.0617,2026-09-03T09:31:53+00:00
8de5966abd96758c,WB1_23_0093,test,OK,,2.2553,data/Tancrede/extraction/light/images/test/WB1_23_0093-basile3.jpg,0.0582,2026-09-03T09:31:53+00:00
0f00efbd7ff9d96d,WB1_23_0123,test,OK,,1.7122,data/Tancrede/extraction/light/images/test/WB1_23_0123-mehdi2.jpg,0.0617,2026-09-03T09:31:53+00:00
2e8ae39272cfff58,WB1_23_0121,test,OK,,2.5376,data/Tancrede/extraction/light/images/test/WB1_23_0121-mehdi2.jpg,0.0623,2026-09-03T09:31:54+00:00
8aef8e8ffc540ab6,WB1_23_0118,test,OK,,2.4897,data/Tancrede/extraction/light/images/test/WB1_23_0118-mehdi2.jpg,0.0611,2026-09-03T09:31:54+00:00
1e473ed2e9c42cd2,WB1_23_0125,test,OK,,2.3456,data/Tancrede/extraction/light/images/test/WB1_23_0125-mehdi2.jpg,0.0563,2026-09-03T09:31:54+00:00
e6909ee6fef3700f,WB1_23_0120,test,OK,,2.0661,data/Tancrede/extraction/light/images/test/WB1_23_0120-mehdi2.jpg,0.0624,2026-09-03T09:31:54+00:00
c3168cf48a1b36db,WB1_23_0122,test,OK,,2.3281,data/Tancrede/extraction/light/images/test/WB1_23_0122-mehdi2.jpg,0.0606,2026-09-03T09:31:54+00:00
7089ad2a37ae9766,WB1_23_0124,test,OK,,1.6255,data/Tancrede/extraction/light/images/test/WB1_23_0124-mehdi2.jpg,0.0605,2026-09-03T09:31:54+00:00
e9cf1fbe945d064a,WB1_23_0119,test,OK,,2.3615,data/Tancrede/extraction/light/images/test/WB1_23_0119-mehdi3.jpg,0.0592,2026-09-03T09:31:54+00:00
a888e6d4ee1e075a,WB1_23_0117,test,OK,,2.4024,data/Tancrede/extraction/light/images/test/WB1_23_0117-mehdi2.jpg,0.0601,2026-09-03T09:31:54+00:00
f234439086e710e0,WB1_23_0116,test,OK,,2.4834,data/Tancrede/extraction/light/images/test/WB1_23_0116-mehdi2.jpg,0.0547,2026-09-03T09:31:54+00:00
f97dfb9f4f542741,WB1_23_0107,test,OK,,2.2981,data/Tancrede/extraction/light/images/test/WB1_23_0107-victor1.jpg,0.0807,2026-09-03T09:31:54+00:00
b5a1f226dd0541fe,WB1_23_0115,test,OK,,2.4922,data/Tancrede/extraction/light/images/test/WB1_23_0115-victor2.jpg,0.0865,2026-09-03T09:31:54+00:00
f4be3d72d3c350c3,WB1_23_0108,test,OK,,2.3723,data/Tancrede/extraction/light/images/test/WB1_23_0108-victor1.jpg,0.0842,2026-09-03T09:31:54+00:00
61f24c90a2fe3f6b,WB1_23_0113,test,OK,,2.7720,data/Tancrede/extraction/light/images/test/WB1_23_0113-victor1.jpg,0.0716,2026-09-03T09:31:54+00:00
37c4492352a01995,WB1_23_0110,test,OK,,2.3584,data/Tancrede/extraction/light/images/test/WB1_23_0110-victor1.jpg,0.0752,2026-09-03T09:31:54+00:00
9229d0c02175be13,WB1_23_0112,test,OK,,2.5786,data/Tancrede/extraction/light/images/test/WB1_23_0112-victor2.jpg,0.0694,2026-09-03T09:31:55+00:00
e01f90015eb99504,WB1_23_0109,test,OK,,2.5176,data/Tancrede/extraction/light/images/test/WB1_23_0109-victor1.jpg,0.0701,2026-09-03T09:31:55+00:00
827ea1846b9c05ff,WB1_23_0062,test,OK,,1.9671,data/Tancrede/extraction/light/images/test/WB1_23_0062-ligia2.jpg,0.0471,2026-09-03T09:31:55+00:00
66a6152156033f1d,WB1_23_0064,test,OK,,2.0759,data/Tancrede/extraction/light/images/test/WB1_23_0064-ligia1.jpg,0.0543,2026-09-03T09:31:55+00:00
5843b2e0c3064d2c,WB1_23_0063,test,OK,,2.2035,data/Tancrede/extraction/light/images/test/WB1_23_0063-ligia1.jpg,0.0487,2026-09-03T09:31:55+00:00
8d70585c2aa84e2a,WB1_23_0061,test,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:55+00:00
fa7f99c73251440c,WB1_23_0065,test,OK,,2.2193,data/Tancrede/extraction/light/images/test/WB1_23_0065-ligia1.jpg,0.0475,2026-09-03T09:31:55+00:00
d82c06c8e281a1c5,WB1_23_0067,test,OK,,2.3149,data/Tancrede/extraction/light/images/test/WB1_23_0067-ligia1.jpg,0.0473,2026-09-03T09:31:55+00:00
33aa1eb629d08b62,WB1_23_0069,test,OK,,2.3951,data/Tancrede/extraction/light/images/test/WB1_23_0069-ligia1.jpg,0.0478,2026-09-03T09:31:55+00:00
14d8013686b642db,WB1_23_0070,test,OK,,2.4207,data/Tancrede/extraction/light/images/test/WB1_23_0070-ligia1.jpg,0.0504,2026-09-03T09:31:55+00:00
a23ca808f430c3ca,WB1_23_0068,test,OK,,2.3179,data/Tancrede/extraction/light/images/test/WB1_23_0068-ligia1.jpg,0.0478,2026-09-03T09:31:55+00:00
faa4202902ed06d4,WB1_23_0025,test,OK,,1.8994,data/Tancrede/extraction/light/images/test/WB1_23_0025-yvan2.jpg,0.0128,2026-09-03T09:31:55+00:00
e4d52f7e7752966a,WB1_23_0021,test,OK,,2.1653,data/Tancrede/extraction/light/images/test/WB1_23_0021-yvan2.jpg,0.0402,2026-09-03T09:31:55+00:00
85e12d7497cd878c,WB1_23_0023,test,OK,,1.6297,data/Tancrede/extraction/light/images/test/WB1_23_0023-yvan2.jpg,0.0126,2026-09-03T09:31:55+00:00
5e130ee7de7ddffd,WB1_23_0024,test,OK,,2.3071,data/Tancrede/extraction/light/images/test/WB1_23_0024-yvan2.jpg,0.0346,2026-09-03T09:31:55+00:00
d109c5940b63b4db,WB1_23_0019,test,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:55+00:00
e5bf4af9a48e1268,WB1_23_0026,test,OK,,2.4914,data/Tancrede/extraction/light/images/test/WB1_23_0026-yvan2.jpg,0.0332,2026-09-03T09:31:55+00:00
7194b7372193bbc4,WB1_23_0022,test,OK,,2.2104,data/Tancrede/extraction/light/images/test/WB1_23_0022-yvan2.jpg,0.0361,2026-09-03T09:31:55+00:00
178e31f117d29e7b,WB1_23_0017,test,OK,,1.6328,data/Tancrede/extraction/light/images/test/WB1_23_0017-yvan1.jpg,0.0071,2026-09-03T09:31:55+00:00
d3b18028722020d5,WB1_23_0016,test,OK,,1.5467,data/Tancrede/extraction/light/images/test/WB1_23_0016-yvan2.jpg,0.0065,2026-09-03T09:31:55+00:00
de81b52cb4f9d746,WB1_23,test,OK,,1.9168,data/Tancrede/extraction/light/images/test/WB1_23-adrien139.jpg,0.0467,2026-09-03T09:31:55+00:00
3562df6cbf6b55f1,WB1_23,test,OK,,2.3152,data/Tancrede/extraction/light/images/test/WB1_23-adrien138.jpg,0.0564,2026-09-03T09:31:55+00:00
8e12882daf60785d,WB1_23,test,OK,,2.4761,data/Tancrede/extraction/light/images/test/WB1_23-adrien148.jpg,0.0588,2026-09-03T09:31:55+00:00
7fa0ec15bf3f9347,WB1_23,test,OK,,2.5222,data/Tancrede/extraction/light/images/test/WB1_23-adrien149.jpg,0.0478,2026-09-03T09:31:55+00:00
31eed8e0c549a4ab,WB1_23,test,OK,,1.8182,data/Tancrede/extraction/light/images/test/WB1_23-adrien144.jpg,0.0555,2026-09-03T09:31:55+00:00
92c40cfae38bcef2,WB1_23,test,OK,,2.3047,data/Tancrede/extraction/light/images/test/WB1_23-adrien150.jpg,0.0487,2026-09-03T09:31:55+00:00
e2f9b91e3f1d7fd0,WB1_23,test,OK,,2.4470,data/Tancrede/extraction/light/images/test/WB1_23-adrien151.jpg,0.0488,2026-09-03T09:31:56+00:00
3469b394d374c589,WB1_23,test,OK,,2.5696,data/Tancrede/extraction/light/images/test/WB1_23-adrien145.jpg,0.0529,2026-09-03T09:31:56+00:00
5634b491a22273d8,WB1_23,test,OK,,2.4265,data/Tancrede/extraction/light/images/test/WB1_23-adrien153.jpg,0.0494,2026-09-03T09:31:56+00:00
1df0869a8ae33a0f,WB1_23,test,OK,,1.8351,data/Tancrede/extraction/light/images/test/WB1_23-adrien147.jpg,0.0522,2026-09-03T09:31:56+00:00
8d3f424d5d5415e1,WB1_23,test,OK,,2.1885,data/Tancrede/extraction/light/images/test/WB1_23-adrien146.jpg,0.0600,2026-09-03T09:31:56+00:00
d1a32a0943e03607,WB1_23,test,OK,,2.2789,data/Tancrede/extraction/light/images/test/WB1_23-adrien152.jpg,0.0469,2026-09-03T09:31:56+00:00
4a87f13f5d00c26e,WB1_23,test,OK,,2.4556,data/Tancrede/extraction/light/images/test/WB1_23-adrien142.jpg,0.0442,2026-09-03T09:31:56+00:00
660a56a793d784d0,WB1_23,test,OK,,2.5514,data/Tancrede/extraction/light/images/test/WB1_23-adrien137.jpg,0.0541,2026-09-03T09:31:56+00:00
28135c20f1a071ce,WB1_23_0001,test,OK,,2.3153,data/Tancrede/extraction/light/images/test/WB1_23_0001-charlotte2.jpg,0.0833,2026-09-03T09:31:56+00:00
c8b200d23d113244,WB1_23_0005,test,OK,,2.2044,data/Tancrede/extraction/light/images/test/WB1_23_0005-charlotte2.jpg,0.0772,2026-09-03T09:31:56+00:00
fa83380af44cd17c,WB1_23_0007,test,OK,,1.9729,data/Tancrede/extraction/light/images/test/WB1_23_0007-charlotte3.jpg,0.0788,2026-09-03T09:31:56+00:00
96026cf46a1a1e7a,WB1_23_0002,test,OK,,2.3062,data/Tancrede/extraction/light/images/test/WB1_23_0002-charlotte1.jpg,0.0805,2026-09-03T09:31:56+00:00
860609a012ba54b2,WB1_23_0004,test,OK,,2.2058,data/Tancrede/extraction/light/images/test/WB1_23_0004-charlotte2.jpg,0.0784,2026-09-03T09:31:56+00:00
2eefb8a31d4af686,WB1_23_0006,test,OK,,2.2073,data/Tancrede/extraction/light/images/test/WB1_23_0006-charlotte1.jpg,0.0747,2026-09-03T09:31:56+00:00
1a8e55a96ee20af0,WB1_23_0008,test,OK,,2.3355,data/Tancrede/extraction/light/images/test/WB1_23_0008-charlotte1.jpg,0.0704,2026-09-03T09:31:56+00:00
28bedf35c31eb95f,WB1_23_0010,test,OK,,2.4690,data/Tancrede/extraction/light/images/test/WB1_23_0010-charlotte3.jpg,0.0733,2026-09-03T09:31:56+00:00
1a87b6c0fe333113,WB1_23_0040,test,OK,,2.4587,data/Tancrede/extraction/light/images/test/WB1_23_0040-guilhem1.jpg,0.0626,2026-09-03T09:31:57+00:00
191f1b42fa60e527,WB1_23_0038,test,OK,,2.1825,data/Tancrede/extraction/light/images/test/WB1_23_0038-guilhem1.jpg,0.0624,2026-09-03T09:31:57+00:00
00f76d63ecf3d4c9,WB1_23_0039,test,OK,,2.3000,data/Tancrede/extraction/light/images/test/WB1_23_0039-guilhem1.jpg,0.0584,2026-09-03T09:31:57+00:00
a5efb38f8dd1b65a,WB1_23_0037,test,OK,,2.2936,data/Tancrede/extraction/light/images/test/WB1_23_0037-guilhem1.jpg,0.0625,2026-09-03T09:31:57+00:00
f67491d05869af1f,WB1_23_0035,test,OK,,2.1046,data/Tancrede/extraction/light/images/test/WB1_23_0035-guilhem1.jpg,0.0665,2026-09-03T09:31:57+00:00
587e87110950face,WB1_23_0031,test,OK,,2.3408,data/Tancrede/extraction/light/images/test/WB1_23_0031-guilhem1.jpg,0.0635,2026-09-03T09:31:57+00:00
a2a77d3889fe5fd1,WB1_23_0033,test,OK,,2.2542,data/Tancrede/extraction/light/images/test/WB1_23_0033-guilhem1.jpg,0.0647,2026-09-03T09:31:57+00:00
f5d16296143e082d,WB1_23_0036,test,OK,,2.1677,data/Tancrede/extraction/light/images/test/WB1_23_0036-guilhem3.jpg,0.0767,2026-09-03T09:31:57+00:00
26166e45709ebc9a,WB1_23_0034,test,OK,,2.0076,data/Tancrede/extraction/light/images/test/WB1_23_0034-guilhem1.jpg,0.0663,2026-09-03T09:31:57+00:00
6cb54426d86a0177,WB1_23_0032,test,OK,,2.3153,data/Tancrede/extraction/light/images/test/WB1_23_0032-guilhem1.jpg,0.0573,2026-09-03T09:31:57+00:00
35a5e3818fce5315,WB1_23_0127,test,OK,,2.1985,data/Tancrede/extraction/light/images/test/WB1_23_0127-tonie3.jpg,0.0751,2026-09-03T09:31:57+00:00
48b539d06ca31a5b,WB1_23_0126,test,OK,,2.4686,data/Tancrede/extraction/light/images/test/WB1_23_0126-tonie2.jpg,0.0679,2026-09-03T09:31:57+00:00
ed593b8fa3054908,WB1_23_0128,test,OK,,2.0802,data/Tancrede/extraction/light/images/test/WB1_23_0128-tonie3.jpg,0.0807,2026-09-03T09:31:57+00:00
10b8b34f9c0278c5,WB1_23_0131,test,OK,,2.5254,data/Tancrede/extraction/light/images/test/WB1_23_0131-tonie2.jpg,0.0666,2026-09-03T09:31:57+00:00
d4996e4e78bb2bde,WB1_23_0133,test,OK,,2.2020,data/Tancrede/extraction/light/images/test/WB1_23_0133-tonie2.jpg,0.0677,2026-09-03T09:31:57+00:00
dbbc7f5f2ca28b58,WB1_23_0135,test,OK,,2.2004,data/Tancrede/extraction/light/images/test/WB1_23_0135-tonie2.jpg,0.0674,2026-09-03T09:31:58+00:00
13876b139df5ee3a,WB1_23_0132,test,OK,,2.3985,data/Tancrede/extraction/light/images/test/WB1_23_0132-tonie2.jpg,0.0765,2026-09-03T09:31:58+00:00
368d65d35246b730,WB1_23_0129,test,OK,,2.1126,data/Tancrede/extraction/light/images/test/WB1_23_0129-tonie2.jpg,0.0857,2026-09-03T09:31:58+00:00
45fc9a6670d7d98c,WB1_23_0130,test,OK,,2.4211,data/Tancrede/extraction/light/images/test/WB1_23_0130-tonie3.jpg,0.0768,2026-09-03T09:31:58+00:00
f3a5aa53803523c7,WB1_23_0134,test,OK,,2.3926,data/Tancrede/extraction/light/images/test/WB1_23_0134-tonie2.jpg,0.0733,2026-09-03T09:31:58+00:00
