image_id,specimen_id,crop_path,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
786c3009835c6874,OPIE_Lapi_110702,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_110702-P1.jpg,91.8449,97.9968,93.9166,103.9246,182.3925,64.7947,197.2568,50.9513,234.8445,47.8183,252.0393,64.8292,280.2885,69.6615,308.1655,66.8872,379.6113,50.0354,325.6302,107.1346,314.6367,110.0197,284.0445,140.6579,197.5116,140.9351,188.5178,160.7313,92.1231,119.9661,193.0651,110.9119,234.9566,95.1336,269.9841,96.2083,217.3564,75.5854
ba2315a2332c1b22,2020.00410,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/2020.00410-P1.jpg,85.8009,93.5528,91.8016,102.2902,182.1483,61.1891,198.0842,47.704,234.7117,44.2047,249.6916,64.5772,279.0734,67.0738,303.9882,65.224,378.577,49.3766,320.7017,103.2274,310.4781,106.3254,278.6734,137.7087,192.1049,137.5523,185.0817,158.2592,89.0903,117.0458,185.8156,109.6907,231.0222,91.3466,267.7163,92.2606,214.6196,73.9388
2f9a5cc010a5bc70,OPIE_Lapi_240620,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_240620-P1.jpg,114.3919,97.8381,116.6144,104.1357,202.8652,64.1069,218.0412,51.1371,252.0999,48.1664,269.5031,64.8344,295.7891,70.0158,320.5926,67.4175,391.6696,51.4727,335.7782,102.6098,325.7832,105.5757,293.951,135.2202,215.8371,137.0883,209.1773,156.725,113.6556,118.9554,212.87,110.044,254.7005,93.7347,284.6875,93.3581,235.8156,72.6212
546d6df38cbf9804,FR15AB100518002,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR15AB100518002-P1.jpg,117.3044,117.79,121.4449,123.6819,196.9546,70.6736,207.9176,56.8525,241.3022,48.8639,259.2257,63.1439,291.358,63.2593,309.5629,58.0498,370.7023,35.4005,329.5506,96.26,318.9479,100.1959,288.1894,132.9931,219.6499,147.751,213.1465,170.4781,120.3207,141.8539,211.0065,121.4693,247.8204,92.7201,281.3549,90.577,227.9685,77.9409
bc837c5c536d0f37,FR73ABOM130722066,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722066-P1.jpg,96.3124,117.6317,100.7445,124.8409,191.5944,70.7965,207.577,52.6914,239.6374,47.7789,256.9253,63.3754,284.9994,66.0989,315.0503,59.5874,383.9398,35.7041,333.2105,98.4541,326.0047,102.0873,296.0451,138.6926,207.0662,148.5931,202.3304,173.4854,98.3888,141.2995,198.5564,118.9261,241.38,93.5168,279.8688,92.9986,225.696,77.9155
1f903bf2d0ed95dd,15L2021-1743,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1743-P1.jpg,86.8598,87.3236,89.0803,95.0053,190.2957,54.7077,199.4091,44.3105,240.9106,43.3116,260.5137,62.7883,289.5489,68.1961,318.8539,67.8979,386.5967,57.7181,326.7599,108.826,317.4311,110.2719,280.7328,141.6887,193.0682,136.0636,185.4105,156.1964,87.4964,113.7707,190.358,108.038,237.5905,91.4308,277.9497,93.7163,221.1543,68.2139
0a90c4c53a2db8d1,CollecYvan17,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CollecYvan17-P1.jpg,123.7883,87.6248,127.0552,94.0189,205.0159,53.1161,220.0275,39.4329,253.8483,36.6375,269.201,52.1131,287.7339,54.5461,316.5196,49.9736,371.7043,32.3374,325.6067,86.0436,316.7149,87.5799,288.4307,112.0188,212.3266,118.7308,207.3489,138.08,125.9488,109.21,206.4262,93.701,245.5666,76.2099,281.8394,78.1045,235.6564,63.3634
5a4abbbc9583eb78,FR15ABOM100721047,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR15ABOM100721047-P1.jpg,82.459,113.6531,89.8691,122.9872,175.0336,68.2696,190.8406,50.0104,223.6203,42.5169,245.4806,59.986,279.7951,60.0662,296.0938,56.8987,370.4606,31.702,318.2738,100.3267,310.2258,103.0437,268.9985,137.5638,195.3963,152.126,188.7364,173.5672,90.4621,139.2122,182.6828,121.8467,233.0015,93.0838,273.9205,90.2901,212.301,75.7969
b5dd9ab0cefcbd9a,POLLINIS4384,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/POLLINIS4384-P1.jpg,82.1637,91.8885,87.3819,99.8122,186.3864,58.0925,197.8536,46.7541,237.6796,46.2776,256.8774,63.9296,284.5663,69.1733,315.7983,68.2973,385.6841,57.1136,329.2497,109.4247,318.182,112.1692,280.3015,140.9012,192.9572,137.0746,185.3039,156.5045,86.4154,115.596,189.6074,108.9862,231.6367,91.154,271.7977,93.4862,218.0566,72.8322
70d16cbe4bd33a81,FR73ABOM130722037,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722037-P1.jpg,72.7539,96.2566,75.5986,103.2251,177.5504,60.0601,191.6799,46.6155,227.5362,43.6263,244.3418,61.2881,276.5267,67.2609,305.4574,65.3929,381.6605,52.1971,318.2169,107.0964,306.1106,108.5201,270.8189,140.8389,180.3097,139.8838,172.0194,161.2334,72.1438,120.8147,175.0057,110.4366,224.6463,90.5454,265.0706,94.5673,208.3356,70.3092
91fa8d19c49909e9,OPIE_Lapi_160720b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_160720b-P1.jpg,117.3947,95.601,119.3796,102.402,204.5098,62.5869,217.2334,50.2809,255.0929,47.1245,270.8553,63.9839,301.2261,67.7539,324.3167,65.5517,396.1257,50.1875,340.375,104.7854,330.5475,106.812,301.0019,136.7881,219.1548,138.2513,211.0687,157.3231,115.7958,118.0005,215.3782,110.613,256.4576,93.0008,289.8199,93.6969,238.7753,74.2704
5a5efd17a2622447,FR73ABOM130722027,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722027-P1.jpg,106.9246,108.5134,109.1381,114.2856,194.7217,70.7365,208.7209,55.2464,243.2556,48.8529,261.0194,64.4155,289.306,66.7344,314.2531,61.7343,382.6724,40.9011,330.9555,97.9474,322.8712,101.2758,292.1504,135.2785,210.1542,142.1399,204.8621,164.2606,108.1205,131.8752,202.5141,114.476,243.4011,92.1001,283.2101,91.5226,226.7741,77.3191
ee48575111b209bb,2019.02118,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/2019.02118-P1.jpg,50.689,90.181,60.6325,100.7067,155.92,55.2155,174.0617,40.1863,211.5592,35.2278,229.8016,54.7862,264.6169,59.3919,289.6405,56.6091,365.7488,37.2036,307.4522,99.7743,294.9785,101.95,262.0602,136.5625,172.6432,140.8876,164.2174,161.7364,59.8984,118.0385,167.9124,108.0964,214.0633,86.9954,254.9258,86.5913,190.963,64.527
c1049802cf54cdd2,20A.07897,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/20A.07897-P1.jpg,96.0018,90.4845,99.729,100.1574,197.6066,55.5967,213.2473,40.896,247.1958,38.1638,263.1531,58.6466,302.0092,61.9368,322.6339,61.751,396.5311,48.9526,341.2145,104.0501,327.8907,106.5966,286.9144,137.2984,206.8854,142.8722,197.3762,164.7975,97.4553,117.1644,200.5353,111.3831,247.6653,90.3324,291.3412,89.9391,229.2704,68.6583
30e010761b27f1a7,ABAURA8151,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8151-P1.jpg,122.8428,96.1679,127.8305,103.5853,208.6834,64.1125,224.8133,49.4661,260.024,47.6506,276.2799,65.2322,302.5419,68.483,330.0195,65.5314,393.5281,46.9074,344.2399,103.1723,333.6026,105.2558,306.015,135.8426,221.6576,137.1222,216.5603,157.3394,127.1677,120.5043,218.7848,111.1755,257.799,93.8144,293.0097,91.9991,243.0737,76.1542
14e8257475f3d276,FR73ABOM130722007,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722007-P1.jpg,76.741,98.9398,80.8149,106.8073,171.3079,65.8652,190.4684,48.9422,224.4845,46.072,240.9699,63.2718,268.7599,68.0218,297.9962,63.2392,374.5619,45.0892,318.3714,102.9732,308.9147,106.2807,277.7264,140.4198,187.4413,140.9337,177.8635,163.2665,77.4976,123.8974,179.5006,112.1168,222.7674,91.6744,260.41,93.1112,208.2617,74.4459
ba2def8ae2d11b13,CD387770c,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD387770c-P1.jpg,138.0023,78.9226,141.139,86.8899,225.611,50.7795,236.8106,38.12,270.21,36.7123,286.0062,55.8797,309.8397,59.1898,335.2888,57.7389,398.9771,42.1859,347.8179,92.7892,336.6704,95.9086,307.8932,124.3729,230.0078,119.1772,223.552,136.6328,141.0784,98.0202,228.5567,93.7279,266.7954,79.626,300.1778,81.3985,254.1623,63.6561
fc5623924b45bf9a,OPIE_Lapi_220620b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_220620b-P1.jpg,93.4919,103.9954,95.1199,109.9179,186.8832,64.0879,199.815,49.3459,239.3193,45.0782,254.4671,60.7864,285.7343,64.8929,312.5998,62.3075,383.2408,45.5286,323.9899,102.9734,316.0983,105.0139,281.1759,138.9218,197.7747,141.9521,190.8262,163.3737,93.283,127.7382,195.1819,113.8789,239.2938,92.1648,273.2974,92.293,218.5768,72.1479
e7de34520d0a1d14,FR73ABOM140722039,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM140722039-P1.jpg,93.9865,116.3529,97.3008,122.4978,179.1517,72.1855,193.125,55.6898,229.3685,48.3328,245.8321,63.4573,279.6363,65.1885,303.6853,59.521,369.8308,37.8484,325.4123,99.8467,315.0782,103.8513,281.7846,138.2713,198.369,147.4683,191.1504,169.0277,96.2226,140.7403,189.3714,118.3975,234.6143,96.3603,271.1717,92.8132,210.6028,78.0605
4b294051991e3460,ABAURA8627,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8627-P1.jpg,119.3176,69.7,124.3495,77.9214,210.2278,39.3014,223.3973,27.6427,258.1926,27.3867,274.8961,45.4323,301.4312,48.5401,329.5987,48.3331,397.4341,34.6208,339.8216,86.246,329.892,87.9708,298.6311,117.9304,217.3932,111.9216,209.2557,131.8012,124.4595,92.7855,212.2269,85.5331,253.5518,72.0157,290.0162,73.3992,240.1497,52.2946
827ea1846b9c05ff,WB1_23_0062,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0062-ligia2.jpg,51.5244,88.0835,55.0504,95.7666,166.9672,47.8554,187.9249,30.3037,232.7509,30.1643,251.7296,51.7884,287.4743,59.3713,320.3848,56.4711,414.1826,37.9935,338.7589,108.8732,324.7552,110.3157,282.8464,147.5173,181.2851,147.1338,170.1376,166.0538,52.3121,116.0594,177.6675,110.0738,227.3331,89.635,272.1657,91.5939,205.542,64.5223
9229d0c02175be13,WB1_23_0112,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0112-victor2.jpg,139.3173,99.9777,140.4715,104.1714,227.286,67.8434,238.418,57.3424,270.5725,55.4434,285.2205,71.8965,309.5041,77.2846,332.9758,74.849,401.1566,59.8656,346.8454,111.5127,338.4578,113.8209,305.3303,140.9831,229.9095,141.6205,222.9243,157.4427,138.4651,119.4771,229.2386,114.3708,267.1033,98.22,298.1306,99.3137,254.3678,79.4117
e2f9b91e3f1d7fd0,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien151.jpg,109.2245,131.4588,115.2075,139.3156,197.5313,89.7066,211.9212,72.0384,243.8742,65.3178,258.1351,80.9608,286.8564,81.2304,323.3288,72.0746,386.9185,48.3063,341.5587,104.8237,327.8948,108.6875,296.855,145.2413,215.7024,158.0617,211.6395,175.4137,116.8466,155.3445,205.7503,133.0987,242.9487,110.1385,284.0811,103.1371,231.088,97.8677
14d8013686b642db,WB1_23_0070,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0070-ligia1.jpg,102.5331,108.1737,106.7096,115.898,201.5381,71.953,217.3458,58.213,254.2503,51.3681,269.796,70.0271,303.8812,74.4638,325.6892,71.2788,401.2196,52.3079,346.5713,109.9007,336.1726,113.8928,302.9305,145.3097,218.3286,149.4566,214.9878,168.1304,106.1955,132.7459,211.4527,122.6311,251.4609,100.4722,295.945,100.9171,232.6071,80.904
660a56a793d784d0,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien137.jpg,124.6837,101.0628,128.3757,108.6715,207.2902,71.4424,215.3508,61.4061,246.65,54.5554,260.8821,69.5974,287.4521,71.8471,315.7285,68.7599,385.1132,54.3176,328.852,105.0969,316.4104,106.4553,279.5399,135.6606,214.319,141.0642,209.1997,157.0743,132.7469,122.501,210.286,114.6079,245.0697,92.4978,277.1715,92.9987,231.5883,79.0906
d1a32a0943e03607,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien152.jpg,112.483,133.9065,114.5015,140.1444,189.7898,85.9161,201.3693,69.4409,234.6888,60.4247,250.1492,73.0075,281.3138,72.2629,303.1904,65.2126,366.8017,37.8235,321.5226,103.7342,313.1853,106.7656,283.7662,142.7668,211.9249,161.7868,206.5375,182.4661,113.2875,158.7897,205.9475,134.7823,243.616,105.0772,275.858,100.1969,219.8671,90.344
5634b491a22273d8,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien153.jpg,115.5799,110.9606,119.9399,117.8993,203.7455,74.8192,217.4422,61.0414,250.8377,55.6086,266.7602,71.225,299.4722,73.9536,318.6708,70.1186,382.0358,50.2423,336.4023,104.9784,325.3399,108.4812,293.0282,140.3046,218.951,147.4013,213.5158,163.8914,120.5234,132.1096,212.8238,122.2339,252.6717,100.2696,290.2606,97.7153,232.5978,82.7894
1df0869a8ae33a0f,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien147.jpg,124.9862,90.9344,131.2994,98.9756,202.8293,55.5056,212.2162,41.5421,242.356,35.4135,256.0923,48.6626,286.7392,51.2343,304.3077,46.3734,360.1424,27.1367,321.7856,80.0571,313.0013,82.4873,285.3425,114.7667,219.4078,124.7998,215.7263,140.0263,132.5147,112.5315,213.9988,99.4591,245.0427,76.031,281.7467,73.1379,229.5386,59.7979
d3b18028722020d5,WB1_23_0016,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0016-yvan2.jpg,39.5805,141.0682,46.2603,148.8571,125.8876,86.7807,143.4426,64.7194,177.2583,57.296,195.4388,72.9173,232.121,68.418,253.3937,61.8475,330.8581,25.8357,282.9098,103.6552,271.2875,109.3467,239.1135,148.6655,160.8152,170.1786,157.7229,192.3704,49.9433,168.2118,150.4872,139.1709,184.5201,107.5975,229.9147,99.3126,160.5633,90.958
85e12d7497cd878c,WB1_23_0023,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0023-yvan2.jpg,63.4999,134.5371,66.1521,139.6641,142.4136,85.937,157.2832,68.6416,190.2843,59.6806,206.9307,72.7958,229.8252,72.0511,255.2062,63.5333,318.8692,35.7716,275.9793,96.9467,268.0806,102.6874,244.755,136.3183,164.0987,155.0926,163.5361,175.6636,67.6608,155.4202,153.1825,129.3212,188.7097,103.1959,225.3987,96.9544,172.0975,90.6655
de81b52cb4f9d746,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien139.jpg,104.0131,76.6482,109.5452,85.7631,196.2151,48.75,214.4308,34.943,246.4258,33.8657,260.2282,51.1672,288.5987,56.5086,311.4415,53.6493,382.6852,39.5723,327.1843,92.884,315.308,94.7731,286.2142,126.9217,207.568,123.6647,199.4326,141.9922,109.6196,100.3914,201.9473,97.1786,240.2538,78.6978,278.6626,80.3308,226.4374,58.6536
e5bf4af9a48e1268,WB1_23_0026,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0026-yvan2.jpg,130.2096,91.5888,131.6002,97.6823,213.6958,63.2651,232.3207,50.8777,263.1984,47.2338,277.8454,64.3074,306.7587,68.2624,327.709,65.8484,399.5984,52.4012,342.5103,105.4236,332.56,107.2013,298.2979,139.2337,223.8797,134.4691,216.5269,152.8155,129.3145,112.9491,223.2924,109.2061,261.4311,89.4066,297.4874,93.1123,247.2859,73.4513
fa7f99c73251440c,WB1_23_0065,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0065-ligia1.jpg,81.8364,103.0218,84.6959,111.3255,186.6826,58.4984,204.5819,41.49,247.797,37.496,264.744,56.459,295.4059,61.3877,327.3384,57.0939,411.0723,34.6359,342.6342,99.6678,332.2684,103.5063,297.4413,139.6057,205.8555,148.4849,199.2389,165.7932,85.2591,128.8245,199.5461,115.4061,243.2509,92.9129,281.3374,88.7826,225.3869,69.8116
7194b7372193bbc4,WB1_23_0022,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0022-yvan2.jpg,98.7899,103.7688,103.9036,110.9762,187.8441,67.1162,207.4678,50.0967,238.86,46.9239,252.9834,66.1968,282.1882,69.4242,310.7408,65.1995,376.6015,44.4337,327.7125,105.4513,317.7361,108.7769,279.2996,142.1673,204.7525,147.9511,200.2189,168.8521,103.9931,130.1739,199.9533,117.9006,236.3668,96.0946,276.3589,95.3481,220.5408,78.8476
e01f90015eb99504,WB1_23_0109,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0109-victor1.jpg,133.9015,116.9191,136.5358,123.3208,215.1266,79.3669,227.3999,66.8063,259.7743,61.9199,275.168,77.531,296.5954,81.1619,322.7304,76.856,392.4855,55.028,339.7872,112.2529,330.3906,113.6384,301.2114,145.6672,227.4394,151.6777,223.087,168.9554,134.4625,137.6595,224.0201,127.624,258.6172,106.3397,286.583,105.272,244.3256,89.7739
e4d52f7e7752966a,WB1_23_0021,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0021-yvan2.jpg,113.2404,138.8122,120.9932,147.1843,191.8256,92.7309,210.4051,74.8954,240.6344,66.2367,260.0369,83.7853,288.9255,81.6218,312.1234,74.2202,383.0573,45.521,334.2672,111.2963,327.9984,115.42,291.8703,152.6574,221.0194,167.83,218.5646,186.2847,121.9409,162.2782,213.3915,139.1677,243.9721,115.6836,282.532,106.0356,227.436,97.3721
92c40cfae38bcef2,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien150.jpg,104.5306,124.7651,110.6053,132.293,189.7654,82.1583,200.6569,68.8358,232.3983,60.3302,248.7424,75.5097,283.3813,75.4874,301.365,70.7725,371.4202,44.5092,323.4417,105.0156,314.9586,107.9129,288.7321,142.8233,211.7091,156.2838,209.1141,173.001,113.285,148.1171,205.1455,129.8481,239.513,103.5763,277.4225,99.4524,219.0051,87.2236
5e130ee7de7ddffd,WB1_23_0024,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0024-yvan2.jpg,86.7057,99.7485,90.2979,107.1217,182.1581,65.7224,199.8628,48.9126,237.4245,47.2495,254.0507,67.0562,283.5385,68.9241,310.0122,64.8814,380.1753,45.5912,322.7631,104.823,313.9885,108.2928,280.6811,142.0958,191.5452,144.1985,183.4658,163.9664,88.7078,125.3383,186.924,116.2624,233.2044,95.5932,273.3851,96.2768,217.7959,78.011
66a6152156033f1d,WB1_23_0064,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0064-ligia1.jpg,88.5997,74.9492,94.3823,85.1292,202.9416,55.3327,223.6133,41.1604,268.0855,42.5889,282.0261,66.4995,314.2714,77.8214,348.4753,79.2666,431.4771,70.6802,358.8269,130.5917,347.5351,132.6636,300.9059,164.8871,204.8269,146.2441,194.4318,165.534,88.1696,101.9636,204.4568,112.9122,253.2464,97.7463,298.5988,106.1242,238.434,72.0204
3469b394d374c589,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien145.jpg,149.6827,109.7353,152.8952,116.3488,233.2782,72.9349,245.3357,59.7497,275.7324,54.1454,291.107,68.099,320.6797,70.0825,339.6963,68.0329,403.4056,49.7708,351.139,103.4859,342.4337,106.1642,313.7968,136.2813,242.643,146.1803,235.7429,164.4707,149.1064,130.3093,239.4236,120.4033,277.4013,96.4598,308.1403,95.622,258.4266,80.027
31eed8e0c549a4ab,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien144.jpg,123.0089,77.0455,129.9155,85.9078,202.1448,48.6108,218.1174,34.5804,248.5549,33.0183,258.3137,47.5716,288.9753,51.3741,306.2721,48.1823,366.8074,33.4519,324.812,85.1731,314.8495,86.606,286.3,115.9774,216.5559,118.8912,210.1113,134.9931,130.8052,100.2506,209.0857,93.0582,245.2003,74.4097,280.6768,75.2517,228.8677,55.4832
faa4202902ed06d4,WB1_23_0025,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0025-yvan2.jpg,102.6792,123.7611,109.7729,132.291,213.0512,68.4356,224.1812,52.745,268.2234,44.9767,289.0312,64.1355,322.5669,62.96,350.5791,57.0184,426.6894,28.1386,373.7343,99.2813,359.8702,104.1814,330.5559,145.1342,228.635,157.1632,225.885,181.2892,111.7889,150.8935,223.1945,127.1744,272.2475,99.6399,312.6678,95.3712,250.7966,80.5284
37c4492352a01995,WB1_23_0110,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0110-victor1.jpg,113.5548,139.2894,121.8904,145.8156,198.8251,90.0967,210.0715,73.9814,240.488,66.1951,259.3823,81.33,292.0232,80.7657,309.9398,76.0384,369.9369,50.0483,336.4791,112.1446,325.6458,115.481,294.5414,147.9918,225.0965,163.8445,223.0177,181.4854,121.8945,161.2331,211.2001,139.2634,244.9449,111.4746,284.2519,106.8806,230.0792,97.8665
33aa1eb629d08b62,WB1_23_0069,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0069-ligia1.jpg,92.5321,103.7873,98.7714,111.9301,184.6833,70.8218,202.4667,54.4787,240.882,48.1894,260.4478,68.054,287.2627,71.795,312.4351,67.5841,376.3231,49.8697,328.528,107.6707,317.9118,109.858,287.6257,142.1066,203.2969,145.1758,197.3884,160.6981,98.8004,127.0417,196.5631,117.3034,236.1537,98.5805,280.2608,97.7833,220.4462,80.8471
5843b2e0c3064d2c,WB1_23_0063,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0063-ligia1.jpg,68.2332,74.7514,71.1851,83.25,173.4151,52.6333,189.4144,40.1153,231.2529,43.4079,245.728,62.1993,275.2868,71.328,308.5311,70.9306,395.8139,61.3532,322.3749,116.2794,308.1387,117.3979,268.5981,147.265,177.2657,136.0301,167.9607,152.2611,67.5906,100.3609,177.8401,104.7322,224.223,90.9028,262.2734,95.1891,208.7639,69.2787
178e31f117d29e7b,WB1_23_0017,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0017-yvan1.jpg,82.3463,156.7085,85.2633,160.0657,157.78,97.7814,168.5529,78.5457,199.639,69.1306,218.8354,79.9256,244.121,78.5222,271.1733,66.7243,335.5453,31.2196,292.6703,105.0225,287.1588,108.8474,263.4517,148.2208,187.4117,170.297,185.0674,189.0649,90.4473,176.2001,176.6103,144.3083,210.1129,115.0786,240.0822,106.6379,192.1777,101.216
a23ca808f430c3ca,WB1_23_0068,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0068-ligia1.jpg,102.1335,85.4792,105.5304,92.746,197.6882,61.2623,214.5955,47.0048,253.0742,48.3772,266.3343,67.4423,292.8374,72.897,321.746,71.4214,390.194,55.4725,331.997,111.1394,321.0043,113.0811,286.6983,142.6665,201.7485,137.0216,193.8853,154.1447,102.892,108.6435,200.852,109.6454,242.9865,94.0329,279.396,96.5274,230.2523,74.9507
4a87f13f5d00c26e,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien142.jpg,123.5016,120.2813,130.5521,129.0755,204.1116,79.9251,217.775,64.2187,250.3867,58.2256,266.1261,71.0753,297.8763,71.4139,316.9857,66.0695,377.5737,42.1445,340.4252,101.1947,330.8662,104.2632,305.1016,138.0708,228.7316,153.1084,224.5764,170.5017,131.9701,144.9429,221.8762,126.0865,256.2789,101.0896,293.6361,96.7324,235.8278,83.434
7fa0ec15bf3f9347,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien149.jpg,141.7474,134.6324,145.0015,142.379,210.9984,91.2098,222.3838,75.3885,251.0129,66.2771,268.3561,78.4491,297.1131,76.3607,314.1293,70.5846,375.1779,46.8277,334.9683,103.7692,328.009,106.2386,305.3092,141.7826,237.1734,160.9855,235.1523,178.1963,144.4795,156.4398,229.7024,135.3622,261.1023,107.4649,292.9002,101.4177,241.3968,93.775
3562df6cbf6b55f1,WB1_23,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23-adrien138.jpg,116.8388,138.2301,123.611,144.478,198.9689,94.5659,213.0617,76.9035,244.2875,68.9495,261.6828,85.1679,293.9666,85.983,315.3606,78.9535,380.3432,51.4882,339.2564,112.1815,328.0948,115.0981,308.545,150.427,225.9002,163.7994,222.9691,178.545,124.931,159.7576,216.2163,137.7542,252.4988,115.3214,287.8424,108.9642,233.1114,97.7733
d82c06c8e281a1c5,WB1_23_0067,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0067-ligia1.jpg,106.9781,100.1522,113.4176,108.0052,200.37,65.3421,216.1304,50.8257,253.17,46.146,266.5507,64.0663,295.6548,69.1215,323.2906,65.8839,388.2618,44.7569,338.9707,104.2306,328.4526,106.1985,297.9477,139.1085,218.4201,145.593,214.1321,164.7708,114.0886,127.294,212.4362,117.375,251.5352,94.569,287.3867,93.7173,233.8082,73.7981
61f24c90a2fe3f6b,WB1_23_0113,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/test/WB1_23_0113-victor1.jpg,148.0952,128.4164,151.0104,133.8093,228.5668,86.6379,238.387,75.8364,269.6541,69.6745,286.5328,82.8505,312.5819,85.0843,335.2065,81.1347,400.1837,54.3727,349.3077,113.439,341.1747,116.4417,314.7352,147.459,242.7339,156.3739,237.3568,174.9398,151.0261,149.4601,237.1158,132.0276,272.2665,111.0588,302.6899,108.7963,257.0218,93.4741
